trace_id,transition_id,split,decision,label_source,label_reason,previous_token_count,current_token_count,previous_changed_token_count,current_changed_token_count,block_size,candidate_block_index,candidate_position_ratio,relative_block_offset,nearest_changed_block_distance,source_displacement_blocks,candidate_share_of_native_recompute,same_position_match,requires_repacking,changed_candidate_token_overlap_ratio,introduced_candidate_token_overlap_ratio,removed_candidate_token_overlap_ratio,changed_candidate_token_jaccard
dependency-version-256-middle-facts_separated-v1,dependency-version-256-middle-facts_separated-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,11,0.5432098765432098,2,2,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_separated-v1,dependency-version-256-middle-facts_separated-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,12,0.5925925925925926,3,3,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_separated-v1,dependency-version-256-middle-facts_separated-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,13,0.6419753086419753,4,4,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_separated-v1,dependency-version-256-middle-facts_separated-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: right_fact,324,324,1,1,16,14,0.691358024691358,5,5,0.0,0.8888888888888888,True,False,1.0,1.0,0.0,0.06666666666666667
dependency-version-256-middle-facts_separated-v1,dependency-version-256-middle-facts_separated-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: right_fact,324,324,1,1,16,15,0.7407407407407407,6,6,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_separated-v1,dependency-version-256-middle-facts_separated-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,16,0.7901234567901234,7,7,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_separated-v1,dependency-version-256-middle-facts_separated-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,17,0.8395061728395061,8,8,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_separated-v1,dependency-version-256-middle-facts_separated-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,18,0.8888888888888888,9,9,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_separated-v1,dependency-version-256-middle-facts_separated-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: query,324,324,1,1,16,19,0.9382716049382716,10,10,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_reversed-v1,dependency-version-256-middle-facts_reversed-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: right_fact,324,324,1,1,16,10,0.49382716049382713,1,1,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_reversed-v1,dependency-version-256-middle-facts_reversed-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,11,0.5432098765432098,2,2,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_reversed-v1,dependency-version-256-middle-facts_reversed-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,12,0.5925925925925926,3,3,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_reversed-v1,dependency-version-256-middle-facts_reversed-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,13,0.6419753086419753,4,4,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_reversed-v1,dependency-version-256-middle-facts_reversed-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: left_fact,324,324,1,1,16,14,0.691358024691358,5,5,0.0,0.8888888888888888,True,False,0.0,0.0,1.0,0.0
dependency-version-256-middle-facts_reversed-v1,dependency-version-256-middle-facts_reversed-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: left_fact,324,324,1,1,16,15,0.7407407407407407,6,6,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_reversed-v1,dependency-version-256-middle-facts_reversed-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,16,0.7901234567901234,7,7,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_reversed-v1,dependency-version-256-middle-facts_reversed-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,17,0.8395061728395061,8,8,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_reversed-v1,dependency-version-256-middle-facts_reversed-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,18,0.8888888888888888,9,9,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-middle-facts_reversed-v1,dependency-version-256-middle-facts_reversed-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: query,324,324,1,1,16,19,0.9382716049382716,10,10,0.0,0.8888888888888888,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_early-v1,dependency-version-256-late-facts_early-v1-base-to-edit,train,repair,synthetic_dependency,"Block overlaps annotated dependent segments: left_fact, right_fact",323,323,1,1,16,15,0.7430340557275542,1,1,0.0,0.8080808080808081,True,False,1.0,1.0,0.0,0.08333333333333333
dependency-version-256-late-facts_early-v1,dependency-version-256-late-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,323,323,1,1,16,16,0.7925696594427245,2,2,0.0,0.8080808080808081,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_early-v1,dependency-version-256-late-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,323,323,1,1,16,17,0.8421052631578947,3,3,0.0,0.8080808080808081,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_early-v1,dependency-version-256-late-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,323,323,1,1,16,18,0.891640866873065,4,4,0.0,0.8080808080808081,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_early-v1,dependency-version-256-late-facts_early-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: query,323,323,1,1,16,19,0.9411764705882353,5,5,0.0,0.8080808080808081,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_middle-v1,dependency-version-256-late-facts_middle-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,15,0.7407407407407407,1,1,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_middle-v1,dependency-version-256-late-facts_middle-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: left_fact,324,324,1,1,16,16,0.7901234567901234,2,2,0.0,0.8,True,False,0.0,0.0,1.0,0.0
dependency-version-256-late-facts_middle-v1,dependency-version-256-late-facts_middle-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: right_fact,324,324,1,1,16,17,0.8395061728395061,3,3,0.0,0.8,True,False,1.0,1.0,0.0,0.0625
dependency-version-256-late-facts_middle-v1,dependency-version-256-late-facts_middle-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,18,0.8888888888888888,4,4,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_middle-v1,dependency-version-256-late-facts_middle-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: query,324,324,1,1,16,19,0.9382716049382716,5,5,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_late-v1,dependency-version-256-late-facts_late-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,15,0.7407407407407407,1,1,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_late-v1,dependency-version-256-late-facts_late-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,16,0.7901234567901234,2,2,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_late-v1,dependency-version-256-late-facts_late-v1-base-to-edit,train,repair,synthetic_dependency,"Block overlaps annotated dependent segments: left_fact, right_fact",324,324,1,1,16,17,0.8395061728395061,3,3,0.0,0.8,True,False,0.0,0.0,1.0,0.0
dependency-version-256-late-facts_late-v1,dependency-version-256-late-facts_late-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: right_fact,324,324,1,1,16,18,0.8888888888888888,4,4,0.0,0.8,True,False,1.0,1.0,0.0,0.0625
dependency-version-256-late-facts_late-v1,dependency-version-256-late-facts_late-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: query,324,324,1,1,16,19,0.9382716049382716,5,5,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_separated-v1,dependency-version-256-late-facts_separated-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: left_fact,324,324,1,1,16,15,0.7407407407407407,1,1,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_separated-v1,dependency-version-256-late-facts_separated-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,16,0.7901234567901234,2,2,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_separated-v1,dependency-version-256-late-facts_separated-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: right_fact,324,324,1,1,16,17,0.8395061728395061,3,3,0.0,0.8,True,False,1.0,1.0,0.0,0.0625
dependency-version-256-late-facts_separated-v1,dependency-version-256-late-facts_separated-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,18,0.8888888888888888,4,4,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_separated-v1,dependency-version-256-late-facts_separated-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: query,324,324,1,1,16,19,0.9382716049382716,5,5,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_reversed-v1,dependency-version-256-late-facts_reversed-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: right_fact,324,324,1,1,16,15,0.7407407407407407,1,1,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_reversed-v1,dependency-version-256-late-facts_reversed-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,16,0.7901234567901234,2,2,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_reversed-v1,dependency-version-256-late-facts_reversed-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: left_fact,324,324,1,1,16,17,0.8395061728395061,3,3,0.0,0.8,True,False,0.0,0.0,1.0,0.0
dependency-version-256-late-facts_reversed-v1,dependency-version-256-late-facts_reversed-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,324,324,1,1,16,18,0.8888888888888888,4,4,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-256-late-facts_reversed-v1,dependency-version-256-late-facts_reversed-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: query,324,324,1,1,16,19,0.9382716049382716,5,5,0.0,0.8,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,repair,synthetic_dependency,Block overlaps annotated dependent segments: right_fact,1091,1091,1,1,16,9,0.13198900091659027,1,1,0.0,0.980269989615784,True,False,1.0,1.0,0.0,0.0625
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,10,0.1466544454628781,2,2,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,11,0.1613198900091659,3,3,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,12,0.1759853345554537,4,4,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,13,0.19065077910174152,5,5,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,14,0.20531622364802934,6,6,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,15,0.21998166819431714,7,7,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,16,0.23464711274060496,8,8,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,17,0.24931255728689275,9,9,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,18,0.26397800183318054,10,10,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,19,0.27864344637946836,11,11,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,20,0.2933088909257562,12,12,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,21,0.307974335472044,13,13,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,22,0.3226397800183318,14,14,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,23,0.3373052245646196,15,15,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,24,0.3519706691109074,16,16,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,25,0.36663611365719523,17,17,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,26,0.38130155820348305,18,18,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,27,0.39596700274977087,19,19,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,28,0.4106324472960587,20,20,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,29,0.42529789184234645,21,21,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,30,0.4399633363886343,22,22,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,31,0.4546287809349221,23,23,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,32,0.4692942254812099,24,24,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,33,0.48395967002749773,25,25,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,34,0.4986251145737855,26,26,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,35,0.5132905591200734,27,27,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,36,0.5279560036663611,28,28,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,37,0.5426214482126489,29,29,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,38,0.5572868927589367,30,30,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,39,0.5719523373052245,31,31,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,40,0.5866177818515124,32,32,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,41,0.6012832263978002,33,33,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,42,0.615948670944088,34,34,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,43,0.6306141154903758,35,35,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,44,0.6452795600366636,36,36,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,45,0.6599450045829515,37,37,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,46,0.6746104491292392,38,38,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,47,0.689275893675527,39,39,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,48,0.7039413382218148,40,40,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,49,0.7186067827681026,41,41,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,50,0.7332722273143905,42,42,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,51,0.7479376718606783,43,43,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,52,0.7626031164069661,44,44,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,53,0.7772685609532539,45,45,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,54,0.7919340054995417,46,46,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,55,0.8065994500458296,47,47,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,56,0.8212648945921174,48,48,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,57,0.8359303391384051,49,49,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,58,0.8505957836846929,50,50,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,59,0.8652612282309807,51,51,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,60,0.8799266727772685,52,52,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,61,0.8945921173235564,53,53,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,62,0.9092575618698442,54,54,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,63,0.923923006416132,55,55,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,64,0.9385884509624198,56,56,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
dependency-version-1024-early-facts_early-v1,dependency-version-1024-early-facts_early-v1-base-to-edit,train,reuse,synthetic_dependency,Block does not overlap an annotated dependent segment.,1091,1091,1,1,16,65,0.9532538955087076,57,57,0.0,0.980269989615784,True,False,0.0,0.0,0.0,0.0
